FECHA;SUBSISTEMA;ENTIDAD;TIPO DE CREDITO;TIPO DE OPERACION;ESTADO DE LA OPERACION;PROVINCIA;CANTON;SECTOR;SUBSECTOR;ACTIVIDAD;NÚMERO DE OPERACIONES;MONTO OTORGADO
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;NOVADA;PICHINCHA;QUITO;CONSTRUCCIÓN;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUCCIÓN DE TODO TIPO DE EDIFICIOS RESIDENCIALES: CASAS FAMILIARES INDIVIDUALES, EDIFICIOS MULTIFAMILIARES, INCLUSO EDIFICIOS DE ALTURAS ELEVADAS, VIVIENDAS PARA ANCIANATOS, CASAS PARA BENEFICENCIA, ORFANATOS, CÁRCELES, CUARTELES, CONVENTOS, CASAS RELIGIOSAS INCLUYE REMODELACIÓN, RENOVACIÓN O REHABILITACIÓN DE ESTRUCTURAS EXISTENTES;1;3376233.32
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;REFINANCIADA;GUAYAS;PLAYAS;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;SERVICIOS DE ALOJAMIENTO PRESTADOS POR HOTELES, HOTELES DE SUITES, APART HOTELES, COMPLEJOS TURÍSTICOS, HOSTERÍAS;1;1018232.14
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO EMPRESARIAL;CREDITO;REFINANCIADA;GUAYAS;BALZAR;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES;CULTIVO DE MANGOS;1;6559719.55
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO EMPRESARIAL;CREDITO;REESTRUCTURADA;MANABI;MONTECRISTI;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";VENTA AL POR MAYOR DE DESPERDICIOS, DESECHOS, CHATARRA Y OTROS PRODUCTOS NCP;VENTA AL POR MAYOR DE DESPERDICIOS Y DESECHOS, CHATARRA METÁLICA Y DE MATERIALES PARA EL RECICLADO, INCLUIDO LA RECOLECCIÓN, CLASIFICACIÓN,  SEPARACIÓN Y EL DESGUACE DE PRODUCTOS USADOS, COMO: AUTOMÓVILES, ORDENADORES, APARATOS DE TELEVISIÓN Y OTROS TIPOS DE EQUIPO, PARA OBTENER PARTES Y PIEZAS REUTILIZABLES EL EMBALAJE Y REEMBALAJE, ALMACENAMIENTO Y ENTREGA, AUNQUE SIN UN PROCESO DE TRANSFORMACIÓN REAL ADEMÁS, LOS MATERIALES COMPRADOS Y VENDIDOS TIENEN UN VALOR REMANENTE;1;964161.5
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;ORIGINAL;PICHINCHA;QUITO;ACTIVIDADES FINANCIERAS Y DE SEGUROS;OTROS TIPOS DE INTERMEDIACIÓN MONETARIA;ACTIVIDADES DE RECEPCIÓN DE DEPÓSITOS Y/O SIMILARES CERCANOS DE DEPÓSITOS Y LA CONCESIÓN DE CRÉDITOS O PRÉSTAMOS DE FONDOS LA CONCESIÓN DE CRÉDITO PUEDE ADOPTAR DIVERSAS FORMAS, COMO PRÉSTAMOS, HIPOTECAS, TRANSACCIONES CON TARJETAS DE CRÉDITO, ETC ESAS ACTIVIDADES SON REALIZADAS POR BANCOS DIFERENTES DEL BANCO CENTRAL;1;30000000
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;NOVADA;EL ORO;SANTA ROSA;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;ACUICULTURA MARINA;EXPLOTACIÓN DE CRIADEROS DE CAMARONES (CAMARONERAS), CRIADEROS DE LARVAS  DE CAMARÓN (LABORATORIOS DE LARVAS DE CAMARÓN);2;5570962.85
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;ORIGINAL;GUAYAS;GUAYAQUIL;ACTIVIDADES FINANCIERAS Y DE SEGUROS;OTROS TIPOS DE INTERMEDIACIÓN MONETARIA;ACTIVIDADES DE RECEPCIÓN DE DEPÓSITOS Y/O SIMILARES CERCANOS DE DEPÓSITOS Y LA CONCESIÓN DE CRÉDITOS O PRÉSTAMOS DE FONDOS LA CONCESIÓN DE CRÉDITO PUEDE ADOPTAR DIVERSAS FORMAS, COMO PRÉSTAMOS, HIPOTECAS, TRANSACCIONES CON TARJETAS DE CRÉDITO, ETC ESAS ACTIVIDADES SON REALIZADAS POR BANCOS DIFERENTES DEL BANCO CENTRAL;2;35000000
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;EL ORO;ARENILLAS;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;ACUICULTURA MARINA;EXPLOTACIÓN DE CRIADEROS DE CAMARONES (CAMARONERAS), CRIADEROS DE LARVAS  DE CAMARÓN (LABORATORIOS DE LARVAS DE CAMARÓN);1;125057.99
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;ORIGINAL;LOJA;LOJA;ACTIVIDADES FINANCIERAS Y DE SEGUROS;OTROS TIPOS DE INTERMEDIACIÓN MONETARIA;ACTIVIDADES DE RECEPCIÓN DE DEPÓSITOS Y/O SIMILARES CERCANOS DE DEPÓSITOS Y LA CONCESIÓN DE CRÉDITOS O PRÉSTAMOS DE FONDOS LA CONCESIÓN DE CRÉDITO PUEDE ADOPTAR DIVERSAS FORMAS, COMO PRÉSTAMOS, HIPOTECAS, TRANSACCIONES CON TARJETAS DE CRÉDITO, ETC ESAS ACTIVIDADES SON REALIZADAS POR BANCOS DIFERENTES DEL BANCO CENTRAL;1;4000000
31/08/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO EMPRESARIAL;CREDITO;REESTRUCTURADA;AZUAY;CUENCA;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRODUCTOS DE PLÁSTICO;FABRICACIÓN DE OTROS ARTÍCULOS DE PLÁSTICO DIVERSOS: ACCESORIOS PARA MUEBLES, ESTATUILLAS, ARTESANÍAS, CORREAS DE TRANSPORTE Y TRANSMISIÓN, CINTAS AUTOADHESIVAS, PAPEL DE EMPAPELAR, HORMAS DE ZAPATO, BOQUILLAS DE CIGARROS Y CIGARRILLOS, PEINES, RULEROS, ARTÍCULOS DE FANTASÍA PROMOCIÓNALES Y DE REGALO DE PLÁSTICO, CANASTAS DE PLÁSTICO, ETCÉTERA;1;1318792.97
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;LOS RIOS;MONTALVO;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CULTIVO DE CEREALES (EXCEPTO ARROZ), LEGUMBRES Y SEMILLAS OLEAGINOSAS;CULTIVO DE MAÍZ;1;20207.7
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;REESTRUCTURADA;MANABI;MANTA;CONSTRUCCIÓN;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUCCIÓN DE TODO TIPO DE EDIFICIOS RESIDENCIALES: CASAS FAMILIARES INDIVIDUALES, EDIFICIOS MULTIFAMILIARES, INCLUSO EDIFICIOS DE ALTURAS ELEVADAS, VIVIENDAS PARA ANCIANATOS, CASAS PARA BENEFICENCIA, ORFANATOS, CÁRCELES, CUARTELES, CONVENTOS, CASAS RELIGIOSAS INCLUYE REMODELACIÓN, RENOVACIÓN O REHABILITACIÓN DE ESTRUCTURAS EXISTENTES;1;3303293.86
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;NOVADA;LOS RIOS;BABAHOYO;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CULTIVO DE CAÑA DE AZÚCAR;CULTIVO DE CAÑA DE AZÚCAR;1;237964.65
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;REFINANCIADA;GUAYAS;SAN JACINTO DE YAGUACHI;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CULTIVO DE CAÑA DE AZÚCAR;CULTIVO DE CAÑA DE AZÚCAR;1;867121.06
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;CHIMBORAZO;RIOBAMBA;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;"OTROS SERVICIOS DE ALOJAMIENTOS POR CORTO TIEMPO: CASAS DE HUÉSPEDES; CABAÑAS, CHALETS, CABAÑAS CON SERVICIO DE MANTENIMIENTO Y LIMPIEZA, HOSTALES JUVENILES Y REFUGIOS DE MONTAÑA";1;109685.55
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;MICROCREDITO DE ACUMULACION AMPLIADA;CREDITO;REESTRUCTURADA;GUAYAS;DAULE;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS POR VÍA TERRESTRE;TRANSPORTE TERRESTRE DE PASAJEROS POR SISTEMAS DE TRANSPORTE URBANO QUE PUEDEN ABARCAR LÍNEAS DE AUTOBÚS, TRANVÍA, TROLEBÚS, METRO, FERROCARRIL ELEVADO, LÍNEAS DE TRANSPORTE ENTRE LA CIUDAD Y EL AEROPUERTO O LA ESTACIÓN ETCÉTERA EL TRANSPORTE SE REALIZA POR RUTAS ESTABLECIDAS SIGUIENDO NORMALMENTE UN HORARIO FIJO, Y EL EMBARQUE Y DESEMBARQUE DE PASAJEROS EN PARADAS ESTABLECIDAS INCLUYE LA EXPLOTACIÓN DE FUNICULARES, TELEFÉRICOS, ETCÉTERA, QUE FORMEN PARTE DEL SISTEMA DE TRANSPORTE URBANO;1;64596.45
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;PICHINCHA;QUITO;CONSTRUCCIÓN;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUCCIÓN DE TODO TIPO DE EDIFICIOS RESIDENCIALES: CASAS FAMILIARES INDIVIDUALES, EDIFICIOS MULTIFAMILIARES, INCLUSO EDIFICIOS DE ALTURAS ELEVADAS, VIVIENDAS PARA ANCIANATOS, CASAS PARA BENEFICENCIA, ORFANATOS, CÁRCELES, CUARTELES, CONVENTOS, CASAS RELIGIOSAS INCLUYE REMODELACIÓN, RENOVACIÓN O REHABILITACIÓN DE ESTRUCTURAS EXISTENTES;1;2043508.9
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;NOVADA;MANABI;MANTA;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;SERVICIOS DE ALOJAMIENTO PRESTADOS POR HOTELES, HOTELES DE SUITES, APART HOTELES, COMPLEJOS TURÍSTICOS, HOSTERÍAS;2;282864.98
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO EMPRESARIAL;CREDITO;REESTRUCTURADA;SANTA ELENA;LA LIBERTAD;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;SERVICIOS DE ALOJAMIENTO PRESTADOS POR HOTELES, HOTELES DE SUITES, APART HOTELES, COMPLEJOS TURÍSTICOS, HOSTERÍAS;1;253946.79
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;ESMERALDAS;ATACAMES;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;SERVICIOS DE ALOJAMIENTO PRESTADOS POR HOTELES, HOTELES DE SUITES, APART HOTELES, COMPLEJOS TURÍSTICOS, HOSTERÍAS;1;244772.53
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO EMPRESARIAL;CREDITO;NOVADA;MANABI;PORTOVIEJO;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CRÍA DE AVES DE CORRAL;EXPLOTACIÓN DE CRIADEROS DE POLLOS Y REPRODUCCIÓN DE AVES DE CORRAL, POLLOS Y GALLINAS (AVES DE LA ESPECIE GALLUS DOMESTICUS);2;2186206.62
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;NOVADA;MANABI;PORTOVIEJO;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CRÍA DE AVES DE CORRAL;EXPLOTACIÓN DE CRIADEROS DE POLLOS Y REPRODUCCIÓN DE AVES DE CORRAL, POLLOS Y GALLINAS (AVES DE LA ESPECIE GALLUS DOMESTICUS);1;425987.46
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;ORIGINAL;GUAYAS;GUAYAQUIL;ACTIVIDADES FINANCIERAS Y DE SEGUROS;OTROS TIPOS DE INTERMEDIACIÓN MONETARIA;ACTIVIDADES DE RECEPCIÓN DE DEPÓSITOS Y/O SIMILARES CERCANOS DE DEPÓSITOS Y LA CONCESIÓN DE CRÉDITOS O PRÉSTAMOS DE FONDOS LA CONCESIÓN DE CRÉDITO PUEDE ADOPTAR DIVERSAS FORMAS, COMO PRÉSTAMOS, HIPOTECAS, TRANSACCIONES CON TARJETAS DE CRÉDITO, ETC ESAS ACTIVIDADES SON REALIZADAS POR BANCOS DIFERENTES DEL BANCO CENTRAL;1;25000000
30/09/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;TUNGURAHUA;SANTIAGO DE PILLARO;CONSTRUCCIÓN;OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN;ALQUILER DE GRÚAS CON OPERADOR Y OTROS EQUIPOS DE CONSTRUCCIÓN QUE NO PUEDEN ASIGNARSE A UN TIPO DE CONSTRUCCIÓN ESPECÍFICO CON OPERARIO;1;92310.24
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO EMPRESARIAL;CREDITO;REESTRUCTURADA;ESMERALDAS;ATACAMES;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;SERVICIOS DE ALOJAMIENTO PRESTADOS POR HOTELES, HOTELES DE SUITES, APART HOTELES, COMPLEJOS TURÍSTICOS, HOSTERÍAS;1;1086511.62
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO EMPRESARIAL;CREDITO;REESTRUCTURADA;PICHINCHA;QUITO;INDUSTRIAS MANUFACTURERAS;ELABORACIÓN DE CACAO, CHOCOLATE Y PRODUCTOS DE CONFITERÍA;ELABORACIÓN DE CACAO, MANTECA, GRASA Y ACEITE DE CACAO;1;646916.53
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;MANABI;PORTOVIEJO;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;SERVICIOS DE ALOJAMIENTO PRESTADOS POR HOTELES, HOTELES DE SUITES, APART HOTELES, COMPLEJOS TURÍSTICOS, HOSTERÍAS;1;796484.37
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REFINANCIADA;GUAYAS;PLAYAS;CONSTRUCCIÓN;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUCCIÓN DE TODO TIPO DE EDIFICIOS RESIDENCIALES: CASAS FAMILIARES INDIVIDUALES, EDIFICIOS MULTIFAMILIARES, INCLUSO EDIFICIOS DE ALTURAS ELEVADAS, VIVIENDAS PARA ANCIANATOS, CASAS PARA BENEFICENCIA, ORFANATOS, CÁRCELES, CUARTELES, CONVENTOS, CASAS RELIGIOSAS INCLUYE REMODELACIÓN, RENOVACIÓN O REHABILITACIÓN DE ESTRUCTURAS EXISTENTES;1;357994.57
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;NOVADA;LOJA;LOJA;INDUSTRIAS MANUFACTURERAS;ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS NCP;PROCESAMIENTO DE ESPECIAS Y CONDIMENTOS: LAUREL, TOMILLO, ALBAHACA, CILANTRO, COMINO, CANELA, PIMIENTA, NUEZ MOSCADA, JENGIBRE, SAL DE AJO, DE APIO, ETCÉTERA;3;1822544.56
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;ORIGINAL;PICHINCHA;QUITO;ACTIVIDADES FINANCIERAS Y DE SEGUROS;OTROS TIPOS DE INTERMEDIACIÓN MONETARIA;ACTIVIDADES DE RECEPCIÓN DE DEPÓSITOS Y/O SIMILARES CERCANOS DE DEPÓSITOS Y LA CONCESIÓN DE CRÉDITOS O PRÉSTAMOS DE FONDOS LA CONCESIÓN DE CRÉDITO PUEDE ADOPTAR DIVERSAS FORMAS, COMO PRÉSTAMOS, HIPOTECAS, TRANSACCIONES CON TARJETAS DE CRÉDITO, ETC ESAS ACTIVIDADES SON REALIZADAS POR BANCOS DIFERENTES DEL BANCO CENTRAL;2;59825000
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;GUAYAS;BALAO;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES;CULTIVO DE BANANOS Y PLÁTANOS;1;51596.57
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;MANABI;MANTA;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;SERVICIOS DE ALOJAMIENTO PRESTADOS POR HOTELES, HOTELES DE SUITES, APART HOTELES, COMPLEJOS TURÍSTICOS, HOSTERÍAS;1;267959.72
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;GUAYAS;GUAYAQUIL;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL NCP;"FABRICACIÓN DE OTROS ARTÍCULOS DE METAL: CIERRES, HEBILLAS, CORCHETES; CAMPANAS, ALMOHADILLAS METÁLICAS PARA FREGAR (ESTROPAJOS); TERMOS Y OTROS RECIPIENTES HERMÉTICOS DE METAL: JARROS Y BOTELLAS DE METAL; RULOS PARA EL PELO, EMPUÑADURAS Y SOPORTES PARA PARAGUAS Y PEINES DE METAL, CASCOS DE SEGURIDAD, BOLSAS DE PAPEL ALUMINIO, ETCÉTERA";1;357464.38
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;EL ORO;PASAJE;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE DE CARGA POR CARRETERA;TODAS LAS ACTIVIDADES DE TRANSPORTE DE CARGA POR CARRETERA, INCLUIDO EN CAMIONETAS DE: TRONCOS, GANADO, TRANSPORTE REFRIGERADO, CARGA PESADA, CARGA A GRANEL, INCLUIDO EL TRANSPORTE EN CAMIONES CISTERNA, AUTOMÓVILES, DESPERDICIOS Y MATERIALES DE DESECHO, SIN RECOGIDA NI ELIMINACIÓN;1;25043.15
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS POR VÍA TERRESTRE;TRANSPORTE TERRESTRE DE PASAJEROS POR SISTEMAS DE TRANSPORTE URBANO QUE PUEDEN ABARCAR LÍNEAS DE AUTOBÚS, TRANVÍA, TROLEBÚS, METRO, FERROCARRIL ELEVADO, LÍNEAS DE TRANSPORTE ENTRE LA CIUDAD Y EL AEROPUERTO O LA ESTACIÓN ETCÉTERA EL TRANSPORTE SE REALIZA POR RUTAS ESTABLECIDAS SIGUIENDO NORMALMENTE UN HORARIO FIJO, Y EL EMBARQUE Y DESEMBARQUE DE PASAJEROS EN PARADAS ESTABLECIDAS INCLUYE LA EXPLOTACIÓN DE FUNICULARES, TELEFÉRICOS, ETCÉTERA, QUE FORMEN PARTE DEL SISTEMA DE TRANSPORTE URBANO;2;58055.29
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;MICROCREDITO DE ACUMULACION AMPLIADA;CREDITO;REESTRUCTURADA;MANABI;FLAVIO ALFARO;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CRÍA DE GANADO BOVINO Y BÚFALOS;PRODUCCIÓN DE LECHE CRUDA DE VACA;1;59127.28
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO CORPORATIVO;CREDITO;REESTRUCTURADA;LOJA;LOJA;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRODUCTOS REFRACTARIOS;"FABRICACIÓN DE ARTÍCULOS PARA CONSTRUCCIÓN: LOSETAS, TEJAS, AZULEJOS Y OTROS DE CERÁMICA REFRACTARIA; MORTEROS, CEMENTOS Y OTROS MATERIALES REFRACTARIOS";1;546805.58
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;MICROCREDITO DE ACUMULACION AMPLIADA;CREDITO;REESTRUCTURADA;CARCHI;MIRA;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES;OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA;1;126000
31/10/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;GUAYAS;GUAYAQUIL;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS;CONSULTA Y TRATAMIENTO POR MÉDICOS GENERALES Y ESPECIALISTAS ESTAS ACTIVIDADES PUEDEN REALIZARSE EN CONSULTORIOS PRIVADOS, EN CONSULTORIOS COLECTIVOS, EN CLÍNICAS AMBULATORIAS, EN CLÍNICAS ANEXAS A EMPRESAS, ESCUELAS, RESIDENCIAS DE ANCIANOS U ORGANIZACIONES SINDICALES O FRATERNALES Y EN LOS PROPIOS DOMICILIOS DE LOS PACIENTES;1;318514.49
30/11/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;MANABI;CHONE;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;CRÍA DE GANADO BOVINO Y BÚFALOS;PRODUCCIÓN DE LECHE CRUDA DE VACA;1;252371.34
30/11/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;GALAPAGOS;SANTA CRUZ;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE DE PASAJEROS MARÍTIMO Y DE CABOTAJE;"TRANSPORTE MARÍTIMO Y DE CABOTAJE, REGULAR Y NO REGULAR, DE PASAJEROS; EXPLOTACIÓN DE EMBARCACIONES DE EXCURSIÓN, DE CRUCERO O DE TURISMO, EXPLOTACIÓN DE TRANSBORDADORES, TAXIS ACUÁTICAS, ETCÉTERA";1;1092941.7
30/11/2024;INSTITUCIONES FINANCIERAS PUBLICAS;CORPORACION FINANCIERA NACIONAL B.P.;PRODUCTIVO PYMES;CREDITO;REESTRUCTURADA;ESMERALDAS;ELOY ALFARO;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA;ACUICULTURA MARINA;EXPLOTACIÓN DE CRIADEROS DE CAMARONES (CAMARONERAS), CRIADEROS DE LARVAS  DE CAMARÓN (LABORATORIOS DE LARVAS DE CAMARÓN);1;288362.23
